,Hour,TARGET,DHI,DNI,WS,RH,T,Target1,Target2
8410,5,3.190266767,21,215,2.7,65.8,16,1.501335012,3.096469427
8411,5,9.758248526000001,38,438,2.8,57.89,18,4.973117564,10.03995718
8412,6,15.29384175,77,355,2.9,51.43,20,14.63769458,18.48437461
8413,6,26.92812475,62,671,2.5,45.43,21,20.36118468,27.67934301
8414,7,22.98691819,183,145,2.2,39.68,23,35.37326208,37.15518258
8415,7,43.72157602,117,678,2.6,37.36,24,44.4741165,46.53729288
8416,8,50.38246401,177,601,3.0,35.11,25,53.48094462,55.63711283
8417,8,19.42095978,198,12,2.8,35.11,26,48.41379662,64.0804896
8418,9,67.83188196,226,667,2.7,33.69,27,51.69710989,71.8669333
8419,9,77.40152506,111,883,2.6,33.68,27,59.85981145,78.80969187
8420,10,83.21745211,115,897,2.5,31.77,28,64.64413278,84.62566740000003
8421,10,87.81458306,117,907,2.3,31.76,28,36.30954918,89.31666892
8422,11,91.5663364,113,924,2.2,29.56,29,26.55165235,93.06844701
8423,11,93.72414966,114,928,2.1,29.55,29,69.6159931,95.13246499
8424,12,64.92131989,515,184,2.0,27.41,30,65.20635472,95.88196291
8425,12,43.90632617,429,40,2.0,27.4,30,84.25223963,95.22523714
8426,13,42.78052293,409,50,2.0,27.45,30,59.20174076,93.25505982
8427,13,87.81361770000002,135,880,1.9,29.09,29,57.13765471,89.97143095
8428,14,69.33147807,403,386,1.8,29.43,29,71.77390124,85.1867146
8429,14,77.49449317,134,843,1.5,29.43,28,41.28217478,79.55851115
8430,15,37.3399616,351,62,1.3,29.73,28,49.16331724,72.70972423
8431,15,33.39956364,308,68,1.0,31.53,28,20.26579489,37.80947224
8432,16,31.52318366,282,87,0.8,31.74,28,30.68016171,32.93083066
8433,16,42.31283370000001,166,534,0.7,33.68,27,18.57718286,36.68403514
8434,17,33.96322435,150,473,0.6,37.33,26,29.27313663,20.64063359
8435,17,4.409638377,47,0,0.6,39.64,25,21.11066713,22.04819188
8436,18,1.03205437,11,0,0.7,49.21,24,15.01219498,19.98432552
8437,18,0.562951124,6,0,0.7,52.31,22,8.726030168,6.2862875460000005
8438,19,0.187652437,2,0,0.8,61.09,21,4.503856518,2.4395085
8439,19,0.0,0,0,0.8,65.01,20,0.0,0.0
8440,20,0.0,0,0,0.9,65.46,20,0.0,0.0
8441,20,0.0,0,0,0.9,69.71,19,0.0,0.0
8442,21,0.0,0,0,0.9,70.38,18,0.0,0.0
8443,21,0.0,0,0,0.9,74.99,17,0.0,0.0
8444,22,0.0,0,0,0.9,77.93,17,0.0,0.0
8445,22,0.0,0,0,0.9,83.11,16,0.0,0.0
8446,23,0.0,0,0,1.0,80.88,16,0.0,0.0
8447,23,0.0,0,0,1.2,86.32,15,0.0,0.0
8448,0,0.0,0,0,1.4,85.34,15,0.0,0.0
8449,0,0.0,0,0,1.7,91.13,14,0.0,0.0
8450,1,0.0,0,0,2.1,91.36,14,0.0,0.0
8451,1,0.0,0,0,2.2,91.38,14,0.0,0.0
8452,2,0.0,0,0,2.4,93.87,14,0.0,0.0
8453,2,0.0,0,0,2.2,93.88,13,0.0,0.0
8454,3,0.0,0,0,2.0,95.32,13,0.0,0.0
8455,3,0.0,0,0,1.8,95.33,13,0.0,0.0
8456,4,0.0,0,0,1.6,96.23,13,0.0,0.0
8457,4,0.0,0,0,1.8,96.24,13,0.0,0.0
8458,5,1.501335012,16,0,2.0,100.0,14,3.096469427,3.096435392
8459,5,4.973117564,51,16,2.1,94.48,15,10.03995718,9.852077839
8460,6,14.63769458,80,312,2.2,91.07,16,18.48437461,18.2024865
8461,6,20.36118468,127,270,2.3,85.4,17,27.67934301,27.30312949
8462,7,35.37326208,100,651,2.4,73.16,19,37.15518258,36.49719543
8463,7,44.4741165,110,709,2.5,68.7,20,46.53729288,45.78518145
8464,8,53.48094462,117,758,2.6,61.73,21,55.63711283,54.60325768
8465,8,48.41379662,308,309,2.8,58.02,22,64.0804896,63.04706041
8466,9,51.69710989,363,252,3.0,53.3,23,71.8669333,70.55188725
8467,9,59.85981145,391,305,3.2,53.3,23,78.80969187,77.40067418
8468,10,64.64413278,425,307,3.5,49.49,24,84.62566740000003,22.70394817
8469,10,36.30954918,361,28,3.7,49.48,24,89.31666892,51.50606423
8470,11,26.55165235,267,17,3.9,46.29,25,93.06844701,46.62752991
8471,11,69.6159931,499,254,4.1,46.28,25,95.13246499,38.93445656
8472,12,65.20635472,515,187,4.3,46.39,25,95.88196291,92.78596998
8473,12,84.25223963,506,409,4.4,46.38,25,95.22523714,92.12924421
8474,13,59.20174076,498,141,4.5,46.81,25,93.25505982,15.19851076
8475,13,57.13765471,446,178,4.4,46.81,25,89.97143095,12.19646987
8476,14,71.77390124,414,404,4.3,46.98,25,85.1867146,29.55298469
8477,14,41.28217478,387,63,4.0,46.98,24,79.55851115,14.07300456
8478,15,49.16331724,382,187,3.8,46.6,24,72.70972423,24.76848802
8479,15,20.26579489,207,13,3.5,49.51,24,37.80947224,28.99070808
8480,16,30.68016171,279,78,3.3,49.0,24,32.93083066,9.757390422
8481,16,18.57718286,188,18,3.0,52.08,23,36.68403514,4.409638377
8482,17,29.27313663,181,293,2.8,51.76,23,20.64063359,5.066393028999999
8483,17,21.11066713,141,236,2.4,55.04,22,22.04819188,5.066448723
8484,18,15.01219498,96,240,2.0,61.37,21,19.98432552,0.375296624
8485,18,8.726030168,61,186,1.5,69.59,19,6.2862875460000005,4.691310931
8486,19,4.503856518,25,283,1.0,78.19,17,2.4395085,1.78271775
8487,19,0.0,0,0,0.9,83.37,16,0.0,0.0
8488,20,0.0,0,0,0.9,86.76,16,0.0,0.0
8489,20,0.0,0,0,0.9,86.76,15,0.0,0.0
8490,21,0.0,0,0,1.0,85.55,15,0.0,0.0
8491,21,0.0,0,0,1.1,91.28,15,0.0,0.0
8492,22,0.0,0,0,1.2,90.36,15,0.0,0.0
8493,22,0.0,0,0,1.2,90.35,14,0.0,0.0
8494,23,0.0,0,0,1.3,90.02,14,0.0,0.0
8495,23,0.0,0,0,1.4,96.09,14,0.0,0.0
8496,0,0.0,0,0,1.5,96.17,14,0.0,0.0
8497,0,0.0,0,0,1.6,96.16,14,0.0,0.0
8498,1,0.0,0,0,1.7,96.45,14,0.0,0.0
8499,1,0.0,0,0,1.8,96.43,13,0.0,0.0
8500,2,0.0,0,0,1.9,96.75,13,0.0,0.0
8501,2,0.0,0,0,1.9,100.0,13,0.0,0.0
8502,3,0.0,0,0,2.0,100.0,13,0.0,0.0
8503,3,0.0,0,0,2.0,100.0,13,0.0,0.0
8504,4,0.0,0,0,2.0,100.0,13,0.0,0.0
8505,4,0.0,0,0,2.3,94.11,14,0.0,0.0
8506,5,3.096469427,19,238,2.6,89.1,15,3.096435392,2.814910324
8507,5,10.03995718,38,463,2.6,83.51,16,9.852077839,9.382931275
8508,6,18.48437461,50,611,2.7,74.39,18,18.2024865,17.35823205
8509,6,27.67934301,59,706,2.1,65.56,19,27.30312949,26.27163
8510,7,37.15518258,66,777,1.6,54.12,21,36.49719543,35.37248442
8511,7,46.53729288,72,826,2.0,50.89,22,45.78518145,44.56696394
8512,8,55.63711283,77,865,2.5,42.97,24,54.60325768,53.29212054
8513,8,64.0804896,81,893,2.7,40.44,25,63.04706041,61.64247041
8514,9,71.8669333,85,915,3.0,36.59,26,70.55188725,68.95999651
8515,9,78.80969187,88,932,3.0,36.58,26,77.40067418,75.80908459999998
8516,10,84.62566740000003,91,943,3.1,34.24,27,22.70394817,81.43757683
8517,10,89.31666892,93,952,3.1,34.24,27,51.50606423,86.22250358
8518,11,93.06844701,84,973,3.2,32.28,28,46.62752991,90.35067568
8519,11,95.13246499,85,976,3.2,32.27,28,38.93445656,92.50858382
8520,12,95.88196291,87,974,3.3,30.66,29,92.78596998,93.35195644
8521,12,95.22523714,87,972,3.3,30.65,29,92.12924421,92.88285113
8522,13,93.25505982,88,965,3.4,30.92,29,15.19851076,91.10025096
8523,13,89.97143095,86,958,3.4,30.92,29,12.19646987,82.37489222
8524,14,85.1867146,91,938,3.5,31.18,29,29.55298469,69.05230145
8525,14,79.55851115,89,924,3.4,33.06,28,14.07300456,63.61067987
8526,15,72.70972423,89,901,3.3,33.18,28,24.76848802,60.51458483
8527,15,37.80947224,332,103,3.0,35.2,27,28.99070808,27.86516166
8528,16,32.93083066,282,111,2.9,35.21,27,9.757390422,28.24045003
8529,16,36.68403514,226,309,2.5,37.37,26,4.409638377,44.94127664
8530,17,20.64063359,187,73,2.2,37.82,26,5.066393028999999,38.09218855
8531,17,22.04819188,137,273,1.6,40.16,25,5.066448723,28.99166417
8532,18,19.98432552,55,597,1.1,50.44,24,0.375296624,19.9845452
8533,18,6.2862875460000005,60,36,1.0,57.01,22,4.691310931,11.54049803
8534,19,2.4395085,25,3,0.9,67.88,20,1.78271775,4.503658494
8535,19,0.0,0,0,0.9,72.3,19,0.0,0.0
8536,20,0.0,0,0,0.9,67.98,19,0.0,0.0
8537,20,0.0,0,0,0.9,72.43,18,0.0,0.0
8538,21,0.0,0,0,0.9,69.73,18,0.0,0.0
8539,21,0.0,0,0,0.9,69.72,17,0.0,0.0
8540,22,0.0,0,0,0.9,68.12,17,0.0,0.0
8541,22,0.0,0,0,0.9,72.61,17,0.0,0.0
8542,23,0.0,0,0,1.0,71.44,17,0.0,0.0
8543,23,0.0,0,0,1.0,76.19,16,0.0,0.0
8544,0,0.0,0,0,1.1,75.17,16,0.0,0.0
8545,0,0.0,0,0,1.1,80.2,15,0.0,0.0
8546,1,0.0,0,0,1.2,78.98,15,0.0,0.0
8547,1,0.0,0,0,1.2,78.97,14,0.0,0.0
8548,2,0.0,0,0,1.3,78.85,14,0.0,0.0
8549,2,0.0,0,0,1.3,84.17,14,0.0,0.0
8550,3,0.0,0,0,1.4,84.86,14,0.0,0.0
8551,3,0.0,0,0,1.4,84.86,13,0.0,0.0
8552,4,0.0,0,0,1.5,85.84,13,0.0,0.0
8553,4,0.0,0,0,1.7,80.4,14,0.0,0.0
8554,5,3.096435392,19,243,2.0,82.12,16,2.814910324,3.002571012
8555,5,9.852077839,36,468,2.4,72.24,18,9.382931275,9.758248526000001
8556,6,18.2024865,48,608,2.8,63.97,20,17.35823205,18.29631375
8557,6,27.30312949,57,700,1.8,56.49,22,26.27163,27.39695468
8558,7,36.49719543,65,766,0.9,46.52,24,35.37248442,36.87248793
8559,7,45.78518145,71,814,0.8,43.79,25,44.56696394,45.59753726
8560,8,54.60325768,77,849,0.8,35.84,27,53.29212054,48.12967558
8561,8,63.04706041,82,876,1.1,35.84,27,61.64247041,63.70380062
8562,9,70.55188725,87,894,1.4,33.77,28,68.95999651,71.39625824
8563,9,77.40067418,90,911,1.6,33.77,28,75.80908459999998,78.244185
8564,10,22.70394817,228,15,1.8,32.3,29,81.43757683,83.96615794
8565,10,51.50606423,461,97,1.9,32.29,29,86.22250358,88.56318782
8566,11,46.62752991,445,55,2.1,30.9,29,90.35067568,91.84577087
8567,11,38.93445656,388,29,2.0,30.9,29,92.50858382,93.90972078
8568,12,92.78596998,135,890,2.0,31.64,29,93.35195644,94.56643211
8569,12,92.12924421,135,888,1.7,33.54,29,92.88285113,94.00353668
8570,13,15.19851076,152,10,1.5,34.35,29,91.10025096,91.84577087
8571,13,12.19646987,125,5,1.1,36.43,28,82.37489222,88.65603011
8572,14,29.55298469,298,20,0.8,37.08,28,69.05230145,84.24668258
8573,14,14.07300456,143,8,0.8,39.34,27,63.61067987,44.0001431
8574,15,24.76848802,251,17,0.8,39.86,27,60.51458483,32.17920913
8575,15,28.99070808,284,36,0.6,39.85,26,27.86516166,43.43771901
8576,16,9.757390422,104,0,0.4,40.02,26,28.24045003,36.49518941
8577,16,4.409638377,47,0,0.4,42.47,25,44.94127664,32.36755466
8578,17,5.066393028999999,54,0,0.5,44.23,25,38.09218855,24.39293974
8579,17,5.066448723,54,0,0.9,49.91,24,28.99166417,28.14631853
8580,18,0.375296624,4,0,1.4,60.27,23,19.9845452,9.194565126
8581,18,4.691310931,50,0,1.9,68.21,21,11.54049803,4.597383638
8582,19,1.78271775,19,0,2.5,75.4,20,4.503658494,1.688853371
8583,19,0.0,0,0,2.6,80.33,19,0.0,0.0
8584,20,0.0,0,0,2.7,87.57,18,0.0,0.0
8585,20,0.0,0,0,2.3,93.36,17,0.0,0.0
8586,21,0.0,0,0,2.0,94.52,17,0.0,0.0
8587,21,0.0,0,0,1.9,94.51,17,0.0,0.0
8588,22,0.0,0,0,1.9,93.6,17,0.0,0.0
8589,22,0.0,0,0,2.0,93.58,16,0.0,0.0
8590,23,0.0,0,0,2.2,91.25,16,0.0,0.0
8591,23,0.0,0,0,2.2,97.28,16,0.0,0.0
8592,0,0.0,0,0,2.3,93.81,16,0.0,0.0
8593,0,0.0,0,0,2.4,93.79,16,0.0,0.0
8594,1,0.0,0,0,2.5,90.4,16,0.0,0.0
8595,1,0.0,0,0,2.2,90.38,16,0.0,0.0
8596,2,0.0,0,0,2.0,88.76,16,0.0,0.0
8597,2,0.0,0,0,1.8,88.76,15,0.0,0.0
8598,3,0.0,0,0,1.6,88.8,15,0.0,0.0
8599,3,0.0,0,0,1.5,94.78,15,0.0,0.0
8600,4,0.0,0,0,1.5,95.43,15,0.0,0.0
8601,4,0.0,0,0,1.8,89.46,16,0.0,0.0
8602,5,2.814910324,20,187,2.2,88.96,17,3.002571012,2.72105007
8603,5,9.382931275,40,403,2.5,83.48,18,9.758248526000001,9.195171575
8604,6,17.35823205,57,538,2.8,80.0,19,18.29631375,17.264214000000006
8605,6,26.27163,68,637,2.7,75.13,20,27.39695468,22.51829247
8606,7,35.37248442,78,708,2.6,70.43,21,36.87248793,30.3990265
8607,7,44.56696394,86,762,2.7,66.2,22,45.59753726,44.84794651
8608,8,53.29212054,96,794,2.8,60.12,23,48.12967558,53.66682721
8609,8,61.64247041,102,826,3.1,56.57,23,63.70380062,62.01640356
8610,9,68.95999651,119,830,3.5,51.2,24,71.39625824,69.52140676
8611,9,75.80908459999998,123,850,3.7,51.2,24,78.244185,76.27568469
8612,10,81.43757683,132,858,4.0,49.96,25,83.96615794,81.90398613
8613,10,86.22250358,135,871,4.0,49.96,25,88.56318782,86.50111708
8614,11,90.35067568,119,905,4.1,46.21,25,91.84577087,90.16005804
8615,11,92.50858382,120,910,4.0,46.2,25,93.90972078,81.71634813
8616,12,93.35195644,122,911,4.0,45.54,26,94.56643211,82.09162413
8617,12,92.88285113,121,910,3.9,45.53,26,94.00353668,61.45144435
8618,13,91.10025096,120,907,3.8,44.84,26,91.84577087,31.33554567
8619,13,82.37489222,418,505,3.8,44.83,26,88.65603011,6.098301974
8620,14,69.05230145,401,384,3.8,44.0,26,84.24668258,19.23310623
8621,14,63.61067987,369,377,3.8,44.0,26,44.0001431,17.169254300000002
8622,15,60.51458483,319,428,3.8,43.66,26,32.17920913,40.62451974
8623,15,27.86516166,275,31,3.6,46.36,25,43.43771901,29.08484887
8624,16,28.24045003,266,55,3.4,45.93,25,36.49518941,12.2906942
8625,16,44.94127664,136,641,3.0,45.93,24,32.36755466,14.26111492
8626,17,38.09218855,82,726,2.6,45.83,24,24.39293974,6.004679968
8627,17,28.99166417,72,661,1.9,48.7,23,28.14631853,6.0047459760000015
8628,18,19.9845452,61,575,1.2,59.38,23,9.194565126,16.70088333
8629,18,11.54049803,46,445,1.0,63.14,22,4.597383638,9.5703795
8630,19,4.503658494,27,255,0.8,65.44,21,1.688853371,3.659302974
8631,19,0.0,0,0,0.7,69.66,20,0.0,0.0
8632,20,0.0,0,0,0.7,65.31,20,0.0,0.0
8633,20,0.0,0,0,0.8,69.56,19,0.0,0.0
8634,21,0.0,0,0,0.9,68.92,19,0.0,0.0
8635,21,0.0,0,0,1.0,73.43,18,0.0,0.0
8636,22,0.0,0,0,1.1,78.02,17,0.0,0.0
8637,22,0.0,0,0,1.1,83.19,16,0.0,0.0
8638,23,0.0,0,0,1.2,82.59,16,0.0,0.0
8639,23,0.0,0,0,1.2,82.57,15,0.0,0.0
8640,0,0.0,0,0,1.4,81.69,15,0.0,0.0
8641,0,0.0,0,0,1.5,87.15,15,0.0,0.0
8642,1,0.0,0,0,1.7,86.73,15,0.0,0.0
8643,1,0.0,0,0,1.7,86.72,15,0.0,0.0
8644,2,0.0,0,0,1.8,86.82,15,0.0,0.0
8645,2,0.0,0,0,1.9,92.68,14,0.0,0.0
8646,3,0.0,0,0,2.0,92.56,14,0.0,0.0
8647,3,0.0,0,0,2.1,92.56,14,0.0,0.0
8648,4,0.0,0,0,2.3,91.85,14,0.0,0.0
8649,4,0.0,0,0,2.6,86.03,15,0.0,0.0
8650,5,3.002571012,18,242,3.0,77.29,17,2.72105007,2.158121637
8651,5,9.758248526000001,36,472,3.0,72.5,18,9.195171575,7.694088217999999
8652,6,18.29631375,48,618,3.1,64.77,20,17.264214000000006,6.568051893
8653,6,27.39695468,57,713,2.2,57.19,22,22.51829247,3.846959536
8654,7,36.87248793,64,779,1.4,47.51,24,30.3990265,5.16049875
8655,7,45.59753726,82,793,1.4,44.7,25,44.84794651,10.41482475
8656,8,48.12967558,193,539,1.4,35.79,27,53.66682721,25.89603634
8657,8,63.70380062,81,890,1.5,35.78,27,62.01640356,38.56215196
8658,9,71.39625824,86,910,1.7,32.9,28,69.52140676,62.48688781
8659,9,78.244185,89,926,1.9,31.02,29,76.27568469,75.9037421
8660,10,83.96615794,92,937,2.1,29.2,30,81.90398613,73.83879898
8661,10,88.56318782,94,944,2.2,29.19,30,86.50111708,86.12962829
8662,11,91.84577087,96,949,2.4,27.74,31,90.16005804,81.62522102
8663,11,93.90972078,96,951,2.5,27.73,31,81.71634813,82.65726404
8664,12,94.56643211,100,947,2.7,26.41,31,82.09162413,73.7441652
8665,12,94.00353668,99,945,2.7,26.4,31,61.45144435,85.75339312
8666,13,91.84577087,103,934,2.8,26.65,31,31.33554567,83.87695125
8667,13,88.65603011,101,926,2.7,28.21,31,6.098301974,16.88816241
8668,14,84.24668258,97,919,2.7,28.66,31,19.23310623,15.94993117
8669,14,44.0001431,402,82,2.6,28.66,30,17.169254300000002,20.26601767
8670,15,32.17920913,316,35,2.6,29.43,30,40.62451974,61.26717379
8671,15,43.43771901,339,179,2.5,31.18,29,29.08484887,62.2992395
8672,16,36.49518941,292,155,2.4,32.16,29,12.2906942,46.25530885
8673,16,32.36755466,242,191,2.1,34.09,28,14.26111492,38.2806764
8674,17,24.39293974,195,145,1.9,38.55,28,6.004679968,27.9599058
8675,17,28.14631853,77,626,1.4,40.89,26,6.0047459760000015,12.47888708
8676,18,9.194565126,93,19,0.9,53.98,25,16.70088333,16.04428338
8677,18,4.597383638,49,0,0.9,60.93,23,9.5703795,9.10124325
8678,19,1.688853371,18,0,1.0,64.5,22,3.659302974,3.283989848
8679,19,0.0,0,0,2.2,68.65,21,0.0,0.0
8680,20,0.0,0,0,3.5,74.18,21,0.0,0.0
8681,20,0.0,0,0,4.1,79.01,20,0.0,0.0
8682,21,0.0,0,0,4.8,82.16,19,0.0,0.0
8683,21,0.0,0,0,3.9,87.5,19,0.0,0.0
8684,22,0.0,0,0,3.1,87.26,19,0.0,0.0
8685,22,0.0,0,0,1.9,92.89,18,0.0,0.0
8686,23,0.0,0,0,0.7,91.12,18,0.0,0.0
8687,23,0.0,0,0,1.6,91.05,18,0.0,0.0
8688,0,0.0,0,0,2.5,88.83,18,0.0,0.0
8689,0,0.0,0,0,2.7,88.8,18,0.0,0.0
8690,1,0.0,0,0,3.0,87.04,18,0.0,0.0
8691,1,0.0,0,0,2.8,87.02,17,0.0,0.0
8692,2,0.0,0,0,2.6,85.33,17,0.0,0.0
8693,2,0.0,0,0,2.2,90.96,17,0.0,0.0
8694,3,0.0,0,0,1.9,88.24,17,0.0,0.0
8695,3,0.0,0,0,1.8,94.15,16,0.0,0.0
8696,4,0.0,0,0,1.7,91.05,16,0.0,0.0
8697,4,0.0,0,0,2.3,85.41,17,0.0,0.0
8698,5,2.72105007,19,185,2.9,80.69,18,2.158121637,1.970480544
8699,5,9.195171575,40,403,3.2,75.77,19,7.694088217999999,7.881835542
8700,6,17.264214000000006,51,562,3.6,71.46,20,6.568051893,15.57583712
8701,6,22.51829247,106,407,3.9,67.15,21,3.846959536,24.11413338
8702,7,30.3990265,147,422,4.3,56.39,23,5.16049875,33.21521161
8703,7,44.84794651,87,769,4.0,53.06,23,10.41482475,42.31608975
8704,8,53.66682721,95,805,3.8,46.56,24,25.89603634,51.32237743
8705,8,62.01640356,101,835,3.4,46.56,25,38.56215196,59.67281909
8706,9,69.52140676,108,855,3.1,42.01,26,62.48688781,67.74104054
8707,9,76.27568469,112,873,2.9,39.58,27,75.9037421,74.6832071
8708,10,81.90398613,117,882,2.7,36.75,28,73.83879898,80.96846637
8709,10,86.50111708,120,892,2.6,36.74,28,86.12962829,85.75339312
8710,11,90.16005804,115,908,2.5,34.68,28,81.62522102,90.91260884
8711,11,81.71634813,511,378,2.4,34.66,28,82.65726404,93.16431432
8712,12,82.09162413,401,494,2.4,34.96,28,73.7441652,94.10252494
8713,12,61.45144435,511,151,2.3,37.06,28,85.75339312,93.53959856
8714,13,31.33554567,315,20,2.3,37.82,28,83.87695125,91.66216968
8715,13,6.098301974,65,0,1.9,40.13,27,16.88816241,88.47228864
8716,14,19.23310623,193,13,1.6,41.48,27,15.94993117,84.06274722
8717,14,17.169254300000002,173,11,1.3,44.03,26,20.26601767,23.92437075
8718,15,40.62451974,367,86,1.1,45.62,26,61.26717379,44.84646752
8719,15,29.08484887,285,36,1.2,48.44,25,62.2992395,64.17360624
8720,16,12.2906942,129,2,1.4,49.93,25,46.25530885,55.82353174
8721,16,14.26111492,149,5,1.2,53.03,24,38.2806764,47.00486866
8722,17,6.004679968,64,0,1.1,55.59,24,27.9599058,37.62307292
8723,17,6.0047459760000015,64,0,1.1,59.08,23,12.47888708,28.42871923
8724,18,16.70088333,87,345,1.2,67.44,22,16.04428338,15.01202996
8725,18,9.5703795,55,275,1.2,71.76,20,9.10124325,8.538185895
8726,19,3.659302974,28,125,1.3,80.05,19,3.283989848,3.1901265
8727,19,0.0,0,0,1.6,85.26,18,0.0,0.0
8728,20,0.0,0,0,1.9,87.15,18,0.0,0.0
8729,20,0.0,0,0,1.9,87.14,17,0.0,0.0
8730,21,0.0,0,0,1.9,85.8,17,0.0,0.0
8731,21,0.0,0,0,1.9,91.43,17,0.0,0.0
8732,22,0.0,0,0,1.9,89.09,17,0.0,0.0
8733,22,0.0,0,0,1.9,94.98,16,0.0,0.0
8734,23,0.0,0,0,1.9,91.73,16,0.0,0.0
8735,23,0.0,0,0,2.0,91.71,16,0.0,0.0
8736,0,0.0,0,0,2.1,88.34,16,0.0,0.0
8737,0,0.0,0,0,1.9,94.25,15,0.0,0.0
8738,1,0.0,0,0,1.8,90.86,15,0.0,0.0
8739,1,0.0,0,0,1.7,90.85,15,0.0,0.0
8740,2,0.0,0,0,1.6,88.92,15,0.0,0.0
8741,2,0.0,0,0,1.6,94.95,14,0.0,0.0
8742,3,0.0,0,0,1.6,94.38,14,0.0,0.0
8743,3,0.0,0,0,1.5,94.41,14,0.0,0.0
8744,4,0.0,0,0,1.5,94.11,14,0.0,0.0
8745,4,0.0,0,0,1.7,88.18,15,0.0,0.0
8746,5,2.158121637,19,90,2.0,87.58,16,1.970480544,2.627278514
8747,5,7.694088217999999,45,255,2.6,82.15,17,7.881835542,8.819955399
8748,6,6.568051893,70,0,3.2,80.45,18,15.57583712,17.4518685
8749,6,3.846959536,41,0,3.4,75.53,19,24.11413338,26.4587028
8750,7,5.16049875,55,0,3.7,74.37,20,33.21521161,35.74661043
8751,7,10.41482475,111,0,3.6,74.37,20,42.31608975,45.0346047
8752,8,25.89603634,248,48,3.6,69.37,21,51.32237743,53.94651747
8753,8,38.56215196,323,131,3.5,65.21,22,59.67281909,62.29581534
8754,9,62.48688781,293,504,3.5,59.45,23,67.74104054,69.80056791
8755,9,75.9037421,123,855,3.4,55.93,23,74.6832071,76.64927955
8756,10,73.83879898,400,451,3.4,51.83,24,80.96846637,82.18363616
8757,10,86.12962829,134,872,3.4,51.82,24,85.75339312,86.87448297
8758,11,81.62522102,479,420,3.4,51.65,25,90.91260884,90.62716042
8759,11,82.65726404,509,391,3.4,51.63,25,93.16431432,79.27531113
8760,12,73.7441652,472,328,3.5,51.71,25,94.10252494,82.65181219
8761,12,85.75339312,486,448,3.5,51.7,25,93.53959856,45.87648183
8762,13,83.87695125,334,597,3.5,52.24,25,91.66216968,71.86377317
8763,13,16.88816241,166,15,3.4,55.49,24,88.47228864,70.73874759
8764,14,15.94993117,161,10,3.3,55.7,24,84.06274722,66.98602888
8765,14,20.26601767,205,13,3.0,55.69,23,23.92437075,10.32008989
8766,15,61.26717379,318,440,2.9,55.4,23,44.84646752,6.9426059260000015
8767,15,62.2992395,132,767,2.7,58.88,23,64.17360624,1.7825805769999998
8768,16,46.25530885,255,386,2.6,58.6,23,55.82353174,4.034261306
8769,16,38.2806764,217,357,2.5,62.31,22,47.00486866,32.46208737
8770,17,27.9599058,188,245,2.5,62.92,22,37.62307292,27.3022291
8771,17,12.47888708,126,18,2.1,66.95,21,28.42871923,9.100843077
8772,18,16.04428338,91,300,1.8,72.54,21,15.01202996,7.881229094
8773,18,9.10124325,65,183,1.5,77.23,20,8.538185895,4.691259363
8774,19,3.283989848,29,70,1.2,84.71,19,3.1901265,1.782698154
8775,19,0.0,0,0,1.2,90.28,18,0.0,0.0
8776,20,0.0,0,0,1.3,90.75,18,0.0,0.0
8777,20,0.0,0,0,1.3,90.76,17,0.0,0.0
8778,21,0.0,0,0,1.3,92.31,17,0.0,0.0
8779,21,0.0,0,0,1.1,98.4,17,0.0,0.0
8780,22,0.0,0,0,1.0,99.07,17,0.0,0.0
8781,22,0.0,0,0,0.9,99.06,16,0.0,0.0
8782,23,0.0,0,0,0.8,97.79,16,0.0,0.0
8783,23,0.0,0,0,0.8,100.0,16,0.0,0.0
8784,0,0.0,0,0,0.8,100.0,16,0.0,0.0
8785,0,0.0,0,0,0.7,100.0,15,0.0,0.0
8786,1,0.0,0,0,0.7,100.0,15,0.0,0.0
8787,1,0.0,0,0,0.7,100.0,15,0.0,0.0
8788,2,0.0,0,0,0.7,100.0,15,0.0,0.0
8789,2,0.0,0,0,0.6,100.0,15,0.0,0.0
8790,3,0.0,0,0,0.6,100.0,15,0.0,0.0
8791,3,0.0,0,0,0.6,100.0,14,0.0,0.0
8792,4,0.0,0,0,0.6,100.0,14,0.0,0.0
8793,4,0.0,0,0,0.6,100.0,14,0.0,0.0
8794,5,1.970480544,21,0,0.6,100.0,15,2.627278514,1.7827569419999998
8795,5,7.881835542,55,209,0.5,98.94,16,8.819955399,6.755636259
8796,6,15.57583712,86,342,0.5,94.98,17,17.4518685,13.511124
8797,6,24.11413338,110,449,0.5,89.1,18,26.4587028,24.95777415
8798,7,33.21521161,126,545,0.5,81.69,19,35.74661043,34.24581689
8799,7,42.31608975,142,610,0.8,76.7,20,45.0346047,43.34628352
8800,8,51.32237743,150,673,1.1,64.3,22,53.94651747,52.35272796
8801,8,59.67281909,160,713,1.4,60.46,22,62.29581534,58.63816359
8802,9,67.74104054,159,761,1.8,55.31,23,69.80056791,65.67402126
8803,9,74.6832071,166,786,2.0,55.31,24,76.64927955,71.02176299
8804,10,80.96846637,159,823,2.3,51.13,25,82.18363616,69.89592263
8805,10,85.75339312,163,836,2.5,51.11,25,86.87448297,64.26672081
8806,11,90.91260884,118,916,2.7,47.6,26,90.62716042,61.1706598
8807,11,93.16431432,119,920,2.8,47.59,26,79.27531113,59.66953932
8808,12,94.10252494,117,924,3.0,44.66,26,82.65181219,36.40217179
8809,12,93.53959856,117,922,3.1,44.65,26,45.87648183,45.31557283
